"","Protein","Function","LFC_LP1hvRM1h","padj_LP1hvRM1h","Score_LP1hvRM1h","LFC_LP2hvRM2h","padj_LP2hvRM2h","Score_LP2hvRM2h","LFC_LP24hvRM24h","padj_LP24hvRM24h","Score_LP24hvRM24h","LFC_LP49hvRM49h","padj_LP49hvRM49h","Score_LP49hvRM49h"
"CMI231C","2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial (EC 2.1.1.201) (Ubiquinone biosynthesis methyltransferase COQ5)","Methyltransferase required for the conversion of 2-polyprenyl-6-methoxy-1,4-benzoquinol (DDMQH2) to 2-polyprenyl-3-methyl-6-methoxy-1,4-benzoquinol (DMQH2). {ECO:0000256|HAMAP-Rule:MF_03191}.",-2.37471359910592,2.95655874689542e-72,391.120318307647,-0.388120933384654,2.08034456326354e-05,4.18409577795368,-0.208922081989489,0.0199755368556368,0.817563692050586,0.161775324090161,0.076420143861776,0.416006694506968
"CMI233C","Glutamine synthetase (EC 6.3.1.2)","nan",0.0786943200768333,0.479603465374787,0.0578242425221056,0.142087397017625,0.15709497408958,0.262990234648321,0.551592437722381,8.53105648607545e-10,11.5184292502503,0.810862395579902,1.57338842576128e-19,35.1070052246185
"CMI234C","Similar to PABP1-dependent poly A-specific ribonuclease subunit PAN3","nan",-0.0633571835765131,0.588269884017499,0.0336153860412839,-0.348756380890898,0.000333640669282142,2.79195036900386,-0.00159348703435481,0.988594496427521,1.82789617353031e-05,-0.300570690407028,0.00155026871087095,1.94449008322678
"CMI236C","Uncharacterized protein","nan",-0.198907877877549,0.0901859749796653,0.47854875415813,-0.00490747272888975,0.970065363425106,0.000149147051292174,0.0168184406977591,0.879588651065045,0.00215782146101583,-0.0362371857165453,0.73556035999177,0.0111292614370223
"CMI238C","6,7-dimethyl-8-ribityllumazine synthase (DMRL synthase) (EC 2.5.1.78)","Catalyzes the formation of 6,7-dimethyl-8-ribityllumazine by condensation of 5-amino-6-(D-ribitylamino)uracil with 3,4-dihydroxy-2-butanone 4-phosphate. This is the penultimate step in the biosynthesis of riboflavin. {ECO:0000256|RuleBase:RU003795}.",0.000858480390465443,0.992279868843592,6.65329654369227e-06,0.103499395898614,0.115654728128215,0.223263308699345,-0.240333686525354,7.64344859528134e-05,2.27814141856311,-0.659307029732605,2.95625624476382e-28,41.792456568675
"CMI240C","(3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase (EC 4.2.1.59) (3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ) (Beta-hydroxyacyl-ACP dehydratase)","nan",1.91079833626806,1.13655238772365e-11,48.1529522597604,0.372245954258229,0.198924062211992,0.601114724968552,-0.440316551787123,0.101435169407167,1.00759195689827,-1.00444205473708,0.000153971526736484,8.81773852029119
"CMI241C","Similar to carboxy-terminal proteinase","nan",-1.27953725479815,1.89135677676994e-49,143.550485050729,-0.615496351188459,3.06347573027228e-17,23.4038772710992,-0.467695244402318,4.54550394958288e-11,11.1378336527971,-0.503825056869795,2.37121190391491e-12,13.4861976383453
"CMI242C","Uncharacterized protein","nan",0.0235012436664202,0.867073706256712,0.00335201276728901,-0.894176193417729,2.89551976078849e-16,31.992011871681,0.706085069648277,4.68118657350395e-11,16.7941517608292,-1.2213899034468,3.82953381744472e-30,82.7306126950061
"CMI243C","Plastid terminal oxidase","nan",-1.47578017333384,6.61352265012686e-33,109.349690526351,-0.805577045545447,4.66092637997363e-13,22.8738704065893,0.974189248293547,5.45623004544175e-20,43.2101093357063,0.0671473093007629,0.569805303687661,0.0377677124518701
"CMI244C","Plastid terminal oxidase","nan",4.72381084234741,7.65701359850172e-249,2698.75123704605,1.47040677946683,2.65864399947146e-31,103.520051065885,-0.454776219863034,0.000362339293927585,3.60315993237358,0.0897882579212567,0.515714712587711,0.0594579234755339
"CMI245C","Uncharacterized protein","nan",-0.132519606601713,0.364188289156293,0.133855969722013,-0.220748367987026,0.0969483517166661,0.515133291985258,0.808017718861114,4.60483568927633e-11,19.2318955925641,0.0324361958321979,0.8142397847177,0.00666565058673037
"CMI248C","PS II complex 12 kDa extrinsic protein","nan",-1.66925537933381,1.77280359388521e-51,195.067977588417,-0.99680569915505,1.05741234290826e-23,52.7346422835471,-1.83797469588865,1.0860890105102e-78,329.951478817119,-2.72286294588706,2.13839156898161e-169,1057.49687066095
"CMI249C","Similar to syntaxin","nan",0.697568009922084,9.45757628358199e-20,30.5568869540906,0.395493201283778,2.79103310685182e-08,6.87931510211408,0.138179063779698,0.0534221684109875,0.404799640913895,0.343226706650678,7.79535609916313e-07,4.82733517198248
"CMI250C","Similar to Golgi SNARE protein","nan",-0.0544756598829713,0.768128305662738,0.0143705970979705,0.0221060130012996,0.908871484090252,0.00211226439105236,-0.0875315384300139,0.572534291030927,0.0488148201658213,-0.0605008319100392,0.69754304275721,0.0217918586037941
"CMI251C","Heat shock protein ClpB","nan",-1.31046293316082,1.26968293228721e-23,69.0885099628541,0.588054427074855,5.0632654806435e-07,8.5244863855053,-0.829889867325502,2.16049270414846e-13,24.2023021959444,-0.210846177218192,0.0760325955062088,0.543264814322173
"CMI252C","DNA topoisomerase (EC 5.6.2.1)","nan",0.798870400451295,1.21157722892471e-31,56.8701577262336,-0.438180346354846,3.34196064132469e-12,11.5786805523738,-1.17939347757737,4.44210925264457e-83,223.640640545384,-1.01839438537187,1.5676443192632e-61,142.583479865826
"CMI253C","Uncharacterized protein","nan",-1.1803601703381,1.42174681625766e-43,116.453475966024,-0.554296209473181,3.31649401625098e-13,15.9275341835175,-0.204996982496494,0.00768895229748573,0.997919314005114,-0.392363775103697,2.21220706816343e-07,6.0126236723455
"CMI254C","Uncharacterized protein","nan",0.26251621730825,0.00515228414074516,1.38301816218225,0.0112471536473142,0.91612848299258,0.00098523557559289,-0.809041331564153,1.83086903119456e-26,47.9457485503553,-0.738256136598284,3.67758712812745e-22,36.4363475264062
"CMI255C","Importin beta-3 subunit","nan",-0.866158848263621,3.12913711849776e-19,36.9056075747537,-0.523543974482852,3.39832810338937e-09,10.20909821504,0.287118931376996,0.00116004778266949,1.94072129390369,-0.100792407882108,0.280872468363235,0.127991698955016
"CMI257C","C2H2-type domain-containing protein","nan",0.673495149461071,1.25832031003614e-13,20.0053843913206,0.418335162292131,2.62260332891779e-06,5.37616869995882,1.87331769125416,6.61373127486362e-120,514.077832499059,1.04456372205629,3.04772451752094e-38,90.2334236407536
"CMI258C","Uncharacterized protein","nan",-0.626790544415822,4.33342177147716e-15,20.7294794584624,0.0246469312060001,0.77074469507106,0.00641801393496024,-0.467968760890176,1.41881658858146e-12,12.7667484143467,-0.166151283485676,0.0146997613612976,0.701145792011175
"CMI260C","Uncharacterized protein","nan",0.176347515015669,0.0813743462347056,0.442402166650401,0.0350246783700647,0.745907503522967,0.010267613228259,0.446646984070331,1.1258860905308e-07,7.14613971702151,0.460832487536676,4.05420346853347e-08,7.84379590267989
"CMI261C","Uncharacterized protein","nan",-0.291424043717481,0.000259993264685391,2.40566317554145,-0.143090718527807,0.058459991493585,0.406293598404237,0.203983126305764,0.00310483859431407,1.1779604415803,0.265896463329211,8.9484005691437e-05,2.47854076253128
"CMI262C","NADH dehydrogenase I alpha subcomplex 6","nan",0.0853066343497735,0.230864990797371,0.125052888652212,0.109425844983231,0.0805908922225766,0.27557472535284,-0.212124662562503,0.000174512671566334,1.83562356806732,-0.00534794954186077,0.93456493771542,0.000361918020984113
"CMI263C","Probable endoplasmic reticulum retention protein Rer1","nan",0.268744288325828,0.000175048554155084,2.32475826845793,0.204376291707973,0.00172824741201486,1.29996553677163,0.21404142808964,0.000695658492751862,1.55622067073767,0.0485207436241086,0.474609350088436,0.0361607263184868
"CMI264C","Probable ATP-dependent transporter ycf16","nan",-0.378146315456308,1.40502537855934e-07,5.96640779900897,-0.120456294409693,0.0864474718005673,0.294903305760319,0.861992460992592,2.73560852690688e-40,78.5249701570499,0.284112155623741,1.89936346537801e-05,3.08869877888903
"CMI265C","Uncharacterized protein","nan",-0.626314386977677,2.77696746276495e-07,9.45530305303056,0.68601819134824,2.43791324321314e-10,15.1848126807239,0.11577042487465,0.296914351979744,0.140581365108765,0.632358082033284,1.24060807131084e-09,12.968187198874
"CMI266C","Uncharacterized protein","nan",-0.924036391759245,5.34599507707405e-10,19.7277179333529,-0.0196460373320743,0.911374442799367,0.0018231805987237,1.04735702669528,1.37670641218149e-15,35.8395964051866,1.05471107756019,6.17260700887043e-16,36.9372899987794
"CMI267C","Probable L-isoaspartate O-methyltransferase","nan",0.335940927855492,3.43918985617381e-06,4.2262291289367,0.214296079998124,0.00127384708042593,1.42843632917884,-0.119918201295496,0.0628814110805045,0.331754266332164,0.0219796673787452,0.750225287332644,0.00631655493388433
"CMI268C","Uncharacterized protein","nan",1.97993530362877,1.55380436583388e-140,637.383162064506,0.743166350442275,1.16379902165337e-24,40.9561595830564,0.38517956607554,8.5504245907645e-08,6.26868180793593,0.41810532244354,6.09006973244497e-09,7.90913377867731
"CMI270C","Similar to carbonic anhydrase","nan",0.490672306299098,3.58066413801591e-08,8.41264167973638,0.105230227680712,0.243110570635673,0.148820683119413,-0.206165443128826,0.0124928771369425,0.903539975481556,-0.854390584105592,3.76776230064783e-26,50.0166494784941
"CMI271C","Monogalactosyldiacylglycerol synthase (EC 2.4.1.46)","nan",-0.114203793325926,0.168738954201804,0.203214504841608,-0.226629971974646,0.00199970549540469,1.4084498334202,-0.412779651468672,3.36466399065652e-09,8.05330529761303,-0.426836284663046,1.35455356624547e-09,8.71590896540727
"CMI273C","Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex (EC 2.3.1.-)","nan",-0.371979489118044,1.38805073444167e-07,5.87362875746375,-0.348329298013126,2.95713117847563e-08,6.03879733964278,0.156160140996991,0.0142825810881053,0.663479869420531,-0.345986819987822,4.91252283229194e-08,5.8225752141484
"CMI275C","Uncharacterized protein","nan",-0.247089516251957,0.763068136431791,0.0668149698002527,-0.696207720233301,0.331278232318841,0.769167974890767,-0.483688530022355,0.414315905604247,0.426190800471472,0.0643028109384505,0.914263373112061,0.00576388499874784
"CMI276C","Probable inositol polyphosphate-5-phosphatase","nan",0.237401704422757,0.114902017083482,0.513660260814372,-0.100693474346192,0.509190366859513,0.0679613820166236,-0.210651866373583,0.113233191643152,0.458864212593313,0.259625788437842,0.0502096123400819,0.776683213185597
"CMI278C","Uncharacterized protein","nan",0.366209657337513,0.000432553714631865,2.83658824461883,0.0174897702842857,0.886032914578945,0.00211628283234874,0.288305203204551,0.0020156498542874,1.7894566640562,0.248470280612146,0.00859074537096716,1.18199046183864
"CMI281C","Cytochrome b6/f complex iron-sulfur subunit","nan",-0.503930874099089,8.77734271504483e-06,5.86743691532876,-0.680846520719486,2.35525354109931e-11,16.6615314708186,-1.04419944394279,9.4606143026467e-26,60.1668503793982,-0.825271373413099,1.80499055473637e-16,29.9167525613843
"CMI283C","Receptor for activated protein kinase C","nan",-0.217843273512527,0.0402292623929186,0.699965429512176,-0.42011800040602,8.63683293098844e-06,4.89835515526648,-1.02213558640992,1.95751860020499e-29,67.566525134762,-1.7519125006792,8.97032095600452e-83,330.972433063275
"CMI284C","Uncharacterized protein","nan",2.71565820170989,5.79178150855543e-112,695.569927901991,1.52518738876039,1.84952228134365e-43,150.072691567303,0.578881676623802,1.03068978283362e-07,9.31297164269249,1.14388549534044,2.78876942420351e-26,67.3080664731259
"CMI286C","Uncharacterized protein","nan",-0.407058838251156,0.378555600459769,0.395413829280568,-0.281055236424993,0.599624400020319,0.143746212120367,0.302223847908499,0.546833794208253,0.182425449397061,-0.59508820220793,0.168908913824929,1.05830228850549
"CMI288C","Uncharacterized protein","nan",-0.0555785922971013,0.839376134637459,0.00973160920186134,-0.837144067274951,1.49203348608991e-05,9.30300246869954,1.86285123874178,1.79174636393768e-40,170.488542069794,0.796783783904552,3.19730801213088e-08,13.7511905752114
"CMI290C","Manganese-stabilzing protein","nan",-1.74433100811707,6.90770099992363e-41,161.304135207481,-1.23533100704241,9.92418693166761e-26,71.1207701481647,-1.28824370261472,2.12731831996345e-28,82.083694429913,-2.00485005382259,1.42596455615198e-66,303.966879976274
"CMI291C","Similar to replication protein A 30kDa","nan",-0.363617374832531,0.000720426645019499,2.63101422476605,-0.166050424566738,0.108575782239546,0.368682902746978,2.13177845422049,3.05236164598671e-118,576.836067414698,0.377315046218316,7.28027555251456e-05,3.59496597956142
"CMI292C","Branchpoint-bridging protein","Necessary for the splicing of pre-mRNA. Has a role in the recognition of the branch site (5'-UACUAAC-3'), the pyrimidine tract and the 3'-splice site at the 3'-end of introns. {ECO:0000256|RuleBase:RU367126}.",0.211861853993514,0.0166621600063682,0.867492724951644,-0.0528914573348041,0.563660233970486,0.0303228645416375,-0.510026138223054,2.04279544639295e-11,12.5538429557618,-0.673265414320519,8.05376955101812e-19,28.0502411471177
"CMI293C","Trehalose-6-phosohate synthase","nan",1.144451018573,8.46414964448596e-116,303.23835542894,0.202517398871795,2.15224948413945e-05,2.17633538480785,-0.14917710122772,0.00128521102772904,0.993046953362427,-0.134439989175976,0.00422048320348772,0.7350917329795
"CMI294C","Isoamylase","nan",-0.0540722052718892,0.421672046443442,0.0466928312744238,-0.234043813020866,4.10681104071533e-05,2.36390772550983,0.671753366802063,7.37377692765145e-35,52.794808863362,-0.17895361874241,0.00155417097317812,1.1572595901811
"CMI295C","Phenylalanine--tRNA ligase (EC 6.1.1.20)","nan",-0.532456601107218,1.01944695063545e-07,8.57193116607252,-0.120682843226234,0.215326648310689,0.185320466571591,0.283571252148775,0.0013054940280892,1.88324595439731,0.36305705822298,3.96217092017242e-05,3.67999476588257
"CMI298C","Thioredoxin reductase (EC 1.8.1.9)","nan",-2.28610744953025,6.48732829314682e-142,743.207204866976,-0.736243634038401,4.24030814012151e-25,41.3179863985324,0.666116295425725,2.62707705703019e-22,33.099984971145,0.427780623215232,8.19719316673495e-10,8.95005149400802
"CMI299C","Serine O-acetyltransferase (EC 2.3.1.30)","nan",-0.29822021544718,0.0244777765082616,1.10639391403425,0.00737824379502472,0.961351493769058,0.000290814796497183,0.0525013277933989,0.663928695772005,0.0215035211990819,0.786244292371693,4.75043562829008e-13,22.3099726151224
"CMI300C","Uracil-DNA glycosylase (UDG) (EC 3.2.2.27)","Excises uracil residues from the DNA which can arise as a result of misincorporation of dUMP residues by DNA polymerase or due to deamination of cytosine. {ECO:0000256|HAMAP-Rule:MF_03166, ECO:0000256|RuleBase:RU003780}.",0.255376837950273,0.00554119587155908,1.3268218382633,-0.190399126202911,0.0285224825328251,0.677261618865596,1.18032208764493,1.36527723772759e-54,146.393268223665,0.0910126147705051,0.274192761423774,0.117763398462791
"CMI301C","GDP-Man:Man(3)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase (EC 2.4.1.131)","nan",0.00641362548588287,0.967489147958355,0.000211977189515884,-0.00685833011004827,0.966579642003921,0.000233125485116086,0.566399702725044,2.09640024693241e-06,7.40583971894694,-0.223407457257101,0.0717720288245323,0.588513428780054
"CMI302C","Similar to Golgi transport protein GOT1","nan",1.24467807103046,1.383885993636e-68,194.482057412915,0.515290729161267,1.95364797935466e-14,16.2659211529797,0.36450055297914,4.77764549974403e-08,6.14428846058423,0.418578456920575,2.85134632201329e-10,9.19954229587616
"CMI304C","Mitochondrial ribosomal protein S1","nan",-1.70937434478985,4.09011293822054e-105,410.870110053219,-0.690502490166573,4.38612034399274e-22,33.9578262770008,-0.96028071121467,3.58222980717124e-42,91.6420739079633,-1.12760345988527,2.63054362445005e-57,146.904358916153
"CMI306C","L-lactate dehydrogenase (EC 1.1.1.27)","nan",-0.0412166420919725,0.891209357794893,0.00474716424547835,-0.845820268627577,0.000427879078276484,6.56074864358775,0.9850060114621,1.48143120511838e-05,10.9531849087303,1.2160648576228,8.9306804933368e-08,19.7381775053484
"CMJ002C","L-lactate dehydrogenase (EC 1.1.1.27)","nan",-1.0910497104237,2.06944702962397e-08,19.3043781911964,-1.0380834198147,1.1495058062632e-09,21.3678403099376,1.17029133007785,1.54947627752584e-13,34.518549369486,1.48723448932655,2.43463570860684e-21,70.5908262694527
"CMJ005C","Similar to cell surface glycoprotein","nan",1.23173802361527,1.0586042203121e-25,70.8343912500496,0.712969550236318,5.44742913540489e-11,16.8498177416853,0.75843978430323,6.18634963147775e-13,21.320698741814,0.414602927331229,0.000113758064054339,3.7651902028212
"CMJ008C","Similar to retinoblastoma-binding protein 5","nan",0.394284752687249,4.96951004038247e-12,10.2623252039361,0.135540076007007,0.0151175074958777,0.568170684516444,0.540678331655841,3.15407725072487e-28,34.2377452374344,0.36869760687467,8.51482068991533e-14,11.0957270094912
"CMJ009C","Terpene cyclase/mutase family member (EC 5.4.99.-)","nan",-0.693980277794817,2.18676117499443e-30,47.3954741612081,-0.28200180583574,3.43730479455062e-07,4.19714792639631,0.0182430147573007,0.761246755706226,0.00497665286392007,0.139923455311171,0.0119938062575512,0.618932501980145
"CMJ010C","Uncharacterized protein","nan",0.294249181703656,2.84710986761371e-05,3.07979468409558,0.204025919127108,0.00192565498556606,1.27566983890224,-0.445341819316987,1.12100973871572e-14,14.305252761231,-0.100700542865303,0.0939955283246479,0.238107246143395
"CMJ011C","26S proteasome regulatory subunit RPN12","nan",-0.249218122205557,0.0356167200664342,0.831127506049158,-0.037192119480472,0.768696226801728,0.00978373705120852,0.0617338817145019,0.576020334624932,0.0340531694522237,0.372976349989387,0.000291444887933838,3.03627351669841
"CMJ012C","Uncharacterized protein","nan",-0.912718797884908,1.72168751088887e-21,43.6379820459828,-0.12372322181775,0.172181861194128,0.217654390207011,-0.269338472210124,0.00122322425900749,1.80625518849513,-0.327793056580682,9.2757012614341e-05,3.04373135977602
"CMJ013C","Similar to CCR4-NOT transcription complex, subunit 2 NOT2","nan",0.477050916173888,1.02872734621989e-11,12.069442358279,0.10326842512523,0.14086440279934,0.202401727806296,-0.0316192974135283,0.638508712205144,0.0141850479030082,-0.0359966284175126,0.591914653261989,0.0188763735323676
"CMJ014C","Hg(II) reductase (EC 1.16.1.1) (Mercuric reductase)","nan",-0.0921137153477002,0.405551861003915,0.0831332286492561,-0.112813976263686,0.271528249227429,0.14707435076533,-0.111731178014133,0.238221726614754,0.160284342934284,0.0476257655061528,0.629336258174509,0.0220549954326427
"CMJ015C","Metallophos domain-containing protein","nan",0.158127963719012,0.180851739485048,0.270411104857229,-0.40231229529088,9.7449776215538e-05,3.71582613169077,-0.352324633369335,0.000451992789168627,2.71354948033738,-0.353876199171445,0.000446638021366768,2.72971680866473
"CMJ016C","Aspartate kinase (EC 2.7.2.4)","nan",-1.57542181713328,1.21917304759575e-39,141.161963109814,-0.227783261567484,0.0529292094649863,0.669409432854683,0.128121449128606,0.267009390939506,0.169180715597066,-0.580844882695912,1.21494017075746e-07,9.24902587999166
"CMJ017C","nan","nan",1.07089280548965,2.45513849672651e-12,28.6280038225457,-0.0420269278679943,0.81900845191912,0.00839113320760338,0.445513716988322,0.000622842714621752,3.28843321464539,-0.510747434870507,0.000129684216069386,4.57139801373591
"CMJ018C","Uncharacterized protein","nan",2.42818680437821,9.18325109480779e-32,173.531199647741,0.293847553292673,0.171849179272076,0.51750610745467,1.62550146173278,1.12182446329346e-20,74.6702469816312,-0.068611245998236,0.731443484340978,0.0214571600733254
"CMJ019C","Uncharacterized protein","nan",0.0491653982340407,0.576029030302215,0.0271194969726204,-0.090646845945172,0.245344841764572,0.127367025777783,-0.360623893158938,1.3111628934411e-07,5.71487218087869,-0.378018222566914,3.56494913348296e-08,6.48283521078678
"CMJ020C","CYTH domain-containing protein","nan",-0.230979678833047,0.00385221290328906,1.28404086858173,0.107021920862098,0.156836928234238,0.198263318983615,0.437490134639913,6.32559246998086e-11,10.2739449642224,0.331490834304978,1.18283718798294e-06,4.52405252313633
"CMJ021C","Probable 1-acylglycerol-3-phosphate O-acyltransferase","nan",1.56862507527528,0.633957501838612,0.714937518929746,-1.8477535189386,0.566320150985735,1.05062474785618,-3.20060271578723,0.241052544381826,4.55362660494635,-3.45396614865318,0.206064090122163,5.45577454477173
"CMJ023C","Uncharacterized protein","nan",0.184730488893532,0.365678748965185,0.18583888403454,-0.0739300037004647,0.724220590676394,0.0238541995278773,0.0341973113751133,0.856129759669716,0.00531198211374492,-0.164621420177322,0.364769624989437,0.166018939002009
"CMJ024C","Similar to plant adhesion molecule 1","nan",0.172065290646883,0.130814682597657,0.349976257616804,-0.0961453695073579,0.39671515413669,0.0888899276149113,-0.72013879549094,3.22535814004945e-14,22.3712177631642,-0.318581370266495,0.00103841997290177,2.18867152866393
"CMJ027C","Glycerol-3-phosphate O-acyltransferase","nan",-0.563703892508702,1.36628588290135e-12,15.3997844135006,-0.321611312046224,1.22832772790221e-05,3.63654651651215,-0.255858303835535,0.000476983347434612,1.95681172218131,-0.610086039472957,5.12451667142726e-17,22.8842726576036
"CMJ029C","Uncharacterized protein","nan",-0.0489784592777847,0.670990971890628,0.0195423855041829,-0.265940337971637,0.00594278665104126,1.36309771224251,-0.205203462609077,0.028804984182507,0.727899127168433,-0.503527028804028,5.45079353270731e-08,8.42144904474743
"CMJ030C","PHD domain-containing protein","nan",-0.215742632952329,0.641087967886194,0.0959167143000664,-0.43387051913541,0.365915271519671,0.436193232360364,-1.7403461991611,5.90771266676844e-07,24.9597613763205,0.318693990570896,0.328629327972016,0.354650584628952
"CMJ033C","DUF4379 domain-containing protein","nan",0.553303798175044,1.03918408913062e-06,7.6229077495118,-0.107016644146438,0.369710311364567,0.106485362398887,-0.432839132288827,1.29822933276924e-05,4.87027309893408,0.343445816794228,0.000561890772082694,2.57041824078657
"CMJ034C","BZIP transcription factor","nan",2.91634827543031,8.43262077030547e-109,725.732298732299,1.15180184264526,9.28040879170292e-22,55.7805727936069,-0.661784562298391,3.13468700405284e-08,11.4344138708852,-0.0327635956927216,0.809000778038562,0.00694442103688957
"CMJ036C","Cytochrome c oxidase subunit VIa","nan",-0.110216451300832,0.592600948235784,0.0576689994981693,-0.279397499111699,0.124759939178966,0.58152786134573,0.121627570916741,0.495919067992622,0.0853025889054017,-0.543719895078015,0.00121268698859198,3.65103381970153
"CMJ037C","Probable GTP-binding protein","nan",-0.102112692513727,0.517026788405152,0.0673597190635187,-0.314581877142018,0.0213526404329218,1.21006431711354,0.106277895937724,0.4348930431103,0.0884928380249628,-0.363728553057574,0.00493799787383321,1.93168789683085
"CMJ038C","Uncharacterized protein","nan",1.47528745791884,1.56772532030603e-33,111.436844782424,-0.0119594512551787,0.936652440537253,0.000782662290472967,-1.08977312635908,3.68434255598655e-23,56.2926286528576,-0.725421812001833,6.29799644315112e-11,17.0388558436802
"CMJ039C","Probable ATP-dependent transporter ycf16","nan",1.43804326676433,2.52987810943949e-47,154.292448254663,0.970797976093225,2.60430221080282e-25,54.9544100761508,2.23568460936576,1.56949057493998e-143,735.135392465773,2.32805002045101,6.82093386400473e-159,847.854942739501
"CMJ042C","Glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.-)","nan",-1.68341574476636,2.70084294644601e-60,230.899898795036,-0.788459121157202,3.42333044888032e-17,29.8931129714889,-1.42869513624659,1.48076597196848e-54,177.082526798403,-2.00107216180397,6.38678556628366e-105,480.09163738953
"CMJ043C","Phycocyanobilin lyase alpha subunit","nan",-0.0144339057220338,0.894101435059348,0.00161567436675855,-0.397625252080188,2.49782122988291e-06,5.12940221968486,-0.592487152938194,4.92347201641328e-13,16.7908443175066,-0.670743246409622,2.40627046160021e-16,24.1221295031082
"CMJ044C","Phycocyanobilin lyase beta subunit","nan",-0.351002122485694,0.00897249636409819,1.65448056492981,-0.494473698707418,3.03240749887731e-05,5.14429104878798,-0.421955725217892,0.000276909673899022,3.45658500799817,-0.581889871839281,5.48984553838088e-07,8.38805628002412
"CMJ045C","Uncharacterized protein","nan",-0.20140310677596,0.0127776507123561,0.878129160914507,-0.279685554996876,0.000103003613634474,2.56772217636802,-0.130858440551289,0.0663608412559069,0.3549729049181,-0.119815719241113,0.0963040183888871,0.280398165820099
"CMJ046C","Similar to kinetoplast-associated protein","nan",-1.39389733976245,3.03308414694157e-50,158.931721213662,-1.01341567699585,1.22461381173704e-34,79.1328343517966,-0.931815699802267,5.84333597783682e-30,62.7226122027979,-1.31372714024398,1.13429917995865e-57,172.257656852618
"CMJ047C","Histidine--tRNA ligase (EC 6.1.1.21)","nan",-0.783274028733391,3.18491084294759e-22,38.7708485852167,-0.456067901597487,5.14270668185539e-10,9.75450405495208,-0.201512775783053,0.00796048630646095,0.973964683971391,-0.654517658667486,2.39126906645802e-18,26.5568625270028
"CMJ049C","PNPLA domain-containing protein","nan",0.459946433225037,2.56080166438976e-07,6.98096360954104,0.201330349125713,0.0193605695320084,0.794150940367243,-0.393633139516771,4.18177595649688e-07,5.78143148027387,0.142593263685661,0.0771063236514087,0.365405217291921
"CMJ050C","Lactation elevated 1","nan",0.269902144193985,0.00780729769459359,1.30975315830523,0.0670493096952353,0.521225810547818,0.0436874470215941,-0.0703988666375202,0.455351769330652,0.0553817351692451,0.509978199289587,4.19988219397424e-09,9.83656627749649
"CMJ051C","Malic enzyme","nan",0.0524608217072118,0.321797686451516,0.0594817706658077,0.151279766173446,0.000856063498553919,1.0685141015324,0.830389384127011,6.66520714666336e-83,157.124337553049,0.426497348482592,6.88783733370348e-23,21.7640317387071
"CMJ052C","Fanconi-associated nuclease (EC 3.1.4.1)","Nuclease required for the repair of DNA interstrand cross-links (ICL). Acts as a 5'-3' exonuclease that anchors at a cut end of DNA and cleaves DNA successively at every third nucleotide, allowing to excise an ICL from one strand through flanking incisions. {ECO:0000256|RuleBase:RU365033}.",0.194044665142741,0.0696603579548861,0.5169590253119,0.114983169073725,0.265275192950334,0.152581231275005,-0.40432880545061,7.054153888203e-06,4.79610539527587,0.00171159927791358,0.985607340278191,2.48134633045231e-05
"CMJ053C","Uncharacterized protein","nan",-0.921827096142431,1.86085520041699e-30,63.1050719302324,0.196768514654363,0.0111401035792713,0.884908101309928,2.52652569720343,7.69138133351355e-258,1495.77105904942,1.73822633074091,2.68806043282511e-125,498.582961881733
"CMJ054C","Glutamyl-tRNA reductase (EC 1.2.1.70)","nan",-2.06304973752341,7.64109969264666e-115,542.094673425459,-0.747987501046685,1.08420608126213e-19,32.6633192323619,-0.182389116192788,0.0303976560952255,0.637156273701962,-0.737439701116394,1.85120623125794e-19,31.8081926123967
"CMJ055C","Dihydrolipoyllysine-residue succinyltransferase (EC 2.3.1.61)","nan",-0.237148688881945,0.0016673212982337,1.51693035188215,-0.132886164762506,0.0648242763921699,0.363586527883434,0.740289700575852,1.29529137355356e-29,49.2412814915169,0.428544198961196,1.13138150837655e-10,9.81469557776218
"CMJ056C","Similar to vesicle transport v-SNARE protein","nan",-0.361576209890916,0.000656538026740137,2.64982208066541,-0.132023351400917,0.208838956011301,0.206773899540402,0.477416198138612,1.98140056568045e-07,7.36858086433157,0.544530150062827,2.33776798851972e-09,10.8220298913725
"CMJ057C","60S ribosomal protein L19","nan",-0.457010805598567,0.000107419812037115,4.17651477677612,-0.502143895141228,2.70487786662089e-06,6.43771260743369,-0.6203762588079,2.67377210334741e-09,12.2460881294683,-1.05885765142053,2.06764043954763e-24,57.7454735043476
"CMJ060C","Spt4 domain-containing protein","nan",0.564787786960613,6.88799851958394e-09,10.6143309632496,0.271707162166386,0.00314582457960433,1.56548951445083,-0.282292695532396,0.00107505030651123,1.92958005320909,-0.172720275598976,0.051373840606528,0.512741930870056
"CMJ061C","Uncharacterized protein","nan",0.411350824428797,1.42008209739459e-06,5.5387548831058,0.221969014549144,0.00540344828112688,1.15883762051663,-0.00698439046828674,0.936904221118737,0.000455202205311466,0.372877891052701,5.22846794877734e-07,5.39329737088222
